,Life
0.00844,5556.800594575693
0.00656,9891.533007218603
0.009550000000000001,4243.302950234446
0.019600000000000003,992.4543939687558
0.02215,786.2118909887939
0.00653,9999.66168144666
0.01486,1703.5466383424305
0.00959,4205.314745440006
0.01998,956.6111308748743
0.01293,2253.137329802187
0.017070000000000002,1296.5327024598155
0.01989,964.9131294529402
0.008050000000000002,6174.216038217978
0.01645,1393.8057984841964
0.01577,1514.41632053518
0.012230000000000001,2524.2986360109862
0.00719,7982.297630479912
0.01756,1227.021012303587
0.01642,1398.8026110405706
0.025070000000000002,622.8969628861114
0.01735,1256.072954989609
0.02804,505.82823202318076
0.02278,745.6372934205332
0.02591,585.7424124606334
0.00841,5600.80337841022
0.016620000000000003,1366.015488718801
0.02793,509.52103707294265
0.02537,609.208964419567
0.02336,711.1378873557443
0.02718,535.8806602055595
0.0219,803.2900206466034
0.014199999999999999,1865.1804966949994
0.01614,1446.836151571863
0.01277,2310.9381472608275
0.029140000000000003,471.121402985335
0.00965,4149.322342871602
0.018670000000000003,1089.7160823709994
0.0079,6440.568546437725
0.01764,1216.2320091117163
0.00751,7223.366637502424
0.03034,437.3848249590415
0.00884,5018.148005843859
0.021500000000000002,831.8645064236254
0.00941,4380.581837821068
0.016489999999999998,1387.1870929080183
0.010320000000000001,3595.8910841143424
0.021660000000000002,820.2444576526083
0.01943,1009.1821609418389
0.01968,984.7337728990099
0.02754,522.9646152737004
0.00942,4370.54718811515
0.01924,1028.411655951631
0.02193,801.2097768061226
0.02097,872.2787331543552
0.01531,1605.6332843936277
0.02691,545.9031586164235
0.01263,2363.4517044316385
0.018690000000000002,1087.4681680547942
0.03933,272.69640733973665
0.02198,797.761607614985
0.024010000000000004,675.3895293344926
0.00895,4884.251973012036
0.01148,2876.355007514753
0.007030000000000001,8409.252039874753
0.02153,829.665969756531
0.02925,467.8595500137868
0.02777,514.9692663933031
0.02534,610.5562030897037
0.024260000000000004,662.3932359512457
0.020989999999999998,870.6976827613744
0.02111,861.3059215990162
0.0178,1195.0986289580453
0.01743,1244.8786441547247
0.02693,545.1505901226839
0.019780000000000002,975.2158253502198
0.01434,1828.928681148564
0.0076100000000000004,7009.064924744772
0.023379999999999998,709.9936657231874
0.02249,763.8921897975038
0.019260000000000003,1026.3603182772158
0.01116,3050.5895078104636
0.01812,1154.5343294334152
0.01945,1007.1911269358477
0.01517,1635.1236089186339
0.023760000000000003,688.7946381295769
0.00659,9785.205240526666
0.016329999999999997,1413.9639769717164
0.00601,12207.857319569224
0.010570000000000001,3418.5590829754997
0.015560000000000001,1555.016686122682
0.02779,514.2831949869759
0.0247,640.4619145550339
0.03379,359.1251544322618
0.028350000000000004,495.64661473116666
0.01667,1358.0081411838523
0.00868,5223.396213596521
0.020390000000000002,920.1833761924007
0.008130000000000002,6039.1154064102075
0.0057,13905.030282618087
0.01916,1036.682208492995
0.01888,1066.4736775699498
0.00696,8607.292153157221
0.02075,889.97453987307
0.01893,1061.0552328991105
0.01729,1264.5734296478506
0.02228,777.5573786837425
0.02086,881.0563179574216
0.01773,1204.2725106534074
0.023899999999999998,681.2363821346142
0.01391,1943.97387723764
0.0175,1235.2123594436723
0.02164,821.6828630604535
0.0051600000000000005,17876.28331698694
0.02377,688.250364688935
0.02136,842.247362272267
0.015470000000000001,1572.944953473742
0.01722,1274.6060587743732
0.018940000000000002,1059.9767678165422
0.01779,1196.402408253915
0.019420000000000003,1010.1800136263234
0.00583,13151.538516138706
0.008029999999999999,6208.727820942611
0.02268,751.8532922621903
0.02515,619.1995026354095
0.02761,520.5105137811581
0.01158,2825.097357089298
0.02038,921.0455834401153
0.01863,1094.234012436236
0.00742,7425.085237066947
0.0078,6628.223084532784
0.01125,2999.945048448657
0.01095,3174.1162755726687
0.00903,4790.345536325016
0.01685,1329.7867261390336
0.02318,721.5693085745427
0.0121,2580.30322560143
0.019870000000000002,966.7735016557162
0.02013,943.0233409264018
0.02578,591.2591646040839
0.026760000000000003,551.6003390097759
0.009859999999999999,3962.261708735633
0.00619,11364.820262126937
0.0262,573.7259720609618
0.024960000000000003,628.0384187289469
0.008400000000000001,5615.591883497439
0.01859,1098.7816277935717
0.0218,810.2863083215397
0.02078,887.5281749412691
0.020489999999999998,911.6310960388029
0.02595,584.061359773129
0.03066,429.0336289256904
0.02638,566.4628889573244
0.01875,1080.7682339269109
0.00809,6106.0832826455135
0.02189,803.9853367589739
0.01694,1316.0217757799119
0.023920000000000004,680.1673658638055
0.009970000000000001,3869.4945430442726
0.00559,14595.903042313868
0.02521,616.4491892380429
0.00672,9344.30396694929
0.01104,3120.2320317961367
0.02212,788.2307578880024
0.00801,6243.541218859452
0.024829999999999998,634.201943237906
0.008060000000000001,6157.072149581805
0.01525,1618.1684263403063
0.01742,1246.2692953895069
0.01979,974.2720406377817
0.01769,1209.5647968220255
0.020010000000000003,953.868890970754
0.02395,678.5688172657299
0.01767,1212.2247350180148
0.02933,465.509747697514
0.02494,628.9804572865182
0.016730000000000002,1348.4967510344027
0.00739,7494.276533922084
0.01527,1613.9729445024882
0.02919,469.6342823754303
0.017050000000000003,1299.5012387377556
0.020640000000000002,899.0364928282526
0.02451,649.7889121986094
0.01597,1477.2827207845937
0.02255,760.0576359539706
0.03179,401.4792621785928
0.016260000000000004,1425.936330864626
0.019039999999999998,1049.2867773685564
0.007070000000000001,8299.244501383122
0.02886,479.589135081582
0.02632,568.8676350648185
0.01001,3836.602265623597
0.01491,1692.2084915822456
0.00618,11409.263133840586
0.01262,2367.2743612328636
0.02036,922.7738376896626
0.02052,909.0899333660265
0.00962,4177.171697340909
0.00865,5263.339183714208
0.028,507.16614221224415
0.00667,9510.166544483063
0.01753,1231.105921532286
0.00755,7136.43829699587
0.024710000000000003,639.9769072965437
0.01781,1193.7970922881861
0.01713,1287.6910671043674
0.01638,1405.50915220963
0.02,954.7815874058709
0.02229,776.8979025008647
0.020739999999999998,890.792367366995
0.021750000000000002,813.8207071985745
0.033659999999999995,361.6581287411247
0.020260000000000004,931.4925922027347
0.01841,1119.6205035379628
0.02748,525.0827753747345
0.02979,452.354706228426
0.02286,740.7228984147936
0.00834,5705.616395631995
0.016710000000000003,1351.6554936724194
0.029750000000000002,453.4750629069935
0.01574,1520.1133058220803
0.01236,2470.1817713377473
0.009810000000000001,4005.584991479557
0.021079999999999998,863.6387751713421
0.0205,910.7827910306809
0.01073,3312.1546471601823
0.02911,472.0172662933393
0.02125,850.5500329655588
0.03102,419.93728289379226
0.02851,490.5182345745833
0.02427,661.8816462634855
0.00779,6647.455885522548
0.024280000000000003,661.3706825816987
0.02112,860.5305199624208
0.016390000000000002,1403.8277649600757
0.00651,10072.768256509393
0.02158,826.022130249291
0.01459,1766.8954816060905
0.01553,1560.9567970693704
0.02016,940.342427211641
0.00459,24319.23824124522
0.01021,3678.52616254173
0.00985,3970.8674795041325
0.02244,767.1111127743095
0.01884,1070.8400075986417
0.02072,892.4315951985035
0.00674,9279.211939160177
0.01357,2043.2328319525857
0.01677,1342.2141280341261
0.02298,733.4469219621961
0.024640000000000002,643.384233385079
0.020300000000000002,927.9895098455207
0.01906,1047.1692376098924
0.03817,287.84519851582075
0.00549,15270.961661481035
0.011550000000000001,2840.323034654155
0.02443,653.7806397357358
0.02383,684.9989896296992
0.024530000000000003,648.7970150116395
0.01991,963.0584150193322
0.01873,1082.9942762608155
0.01043,3516.129163203712
0.01567,1533.5385504427318
0.019030000000000002,1050.3480877947818
0.01758,1224.30962405796
0.02755,522.6129066710516
0.02059,903.2039337753928
0.00567,14088.369988164808
0.006070000000000001,11916.402568238807
0.0221,789.5812358072458
0.02179,810.9912411235736
0.01311,2190.786440989987
0.02687,547.4132486477146
0.027739999999999997,516.0010998977725
0.016079999999999997,1457.4679750210278
0.01977,976.1610573468263
0.00581,13263.302646877144
0.0245,650.2857623851594
0.01367,2013.2249444848844
0.01843,1117.2743452799682
0.02467,641.9204377751246
0.02067,896.5506167870084
0.020440000000000003,915.8914385985954
0.00911,4699.230970321782
0.0062900000000000005,10934.734750686073
0.02186,806.0770137968105
0.02333,712.8597966316897
0.021230000000000002,852.0735299463274
0.02513,620.1205991218761
0.02324,718.0653764259661
0.02263,754.9921322137876
0.01856,1102.2119825089003
0.01825,1138.6734984189245
0.03289,377.2606090025032
0.006940000000000001,8665.206512819896
0.00626,11061.0803694114
0.02554,601.6628756934292
0.02323,718.6474907168783
0.023440000000000003,706.5781864207787
0.01854,1104.508302439399
0.026010000000000002,581.5540876207123
0.024300000000000002,660.3506289858772
0.02929,466.6823014357368
0.027600000000000003,520.8599798398599
0.00824,5860.744496971277
0.025660000000000002,596.4250504927707
0.00592,12666.142660537265
0.021070000000000002,864.4186163958358
0.015390000000000001,1589.1565373174665
0.021320000000000002,845.2516105666857
0.0263,569.6728166339564
0.00879,5080.914896992075
0.029480000000000003,461.1540512235999
0.023289999999999998,715.1659805548268
0.00704,8381.538784105127
0.01511,1648.0246544803633
0.022,796.388916329564
0.00652,10036.111856406978
0.00949,4301.30065613055
0.00666,9543.886665813954
0.0074800000000000005,7289.649016415778
0.019170000000000003,1035.6426471237726
0.010130000000000002,3740.509861284317
0.028280000000000003,497.91708928178264
0.02124,851.3112419177963
0.00807,6140.002347822514
0.01827,1136.2639531434934
0.02115,858.2109335500335
0.01905,1048.2271618186726
0.00721,7931.303706175737
0.02092,876.2513042407314
0.020190000000000003,937.6735536893386
0.00668,9476.630751142724
0.024,675.9177691708833
0.019670000000000003,985.6936451511282
0.00915,4654.685673586606
0.02232,774.924780234506
0.01365,2019.1707612448276
0.00726,7806.011192890468
0.01009,3772.1176304334485
0.02238,771.0022685482189
0.01922,1030.4694845570216
0.00898,4848.702589175744
0.02219,783.5327795052918
0.02683,548.929975843635
0.02022,935.0166466726853
0.019649999999999997,987.617835643086
0.023260000000000003,716.9033871109042
0.020890000000000002,878.6486118760063
0.020329999999999997,925.3758587014486
0.0223,776.2393118069854
0.02247,765.1771865209348
0.00701,8465.107192950665
0.01975,978.0558751408574
0.00617,11453.97530206741
0.02173,815.2412987399078
0.01578,1512.5248098190254
0.029230000000000003,468.4499429690613
0.007019999999999999,8437.107848788086
0.01927,1025.3370752134574
0.023969999999999998,677.5064238708898
0.02307,728.0639528817046
0.0242,665.475978541762
0.02672,553.1355249042412
0.01709,1293.5748634421857
0.02077,888.342446026022
0.01328,2134.3568460094134
0.024120000000000003,669.6218110853968
0.01954,998.307898992313
0.02411,670.1429175988419
0.02506,623.3616052968445
0.02243,767.757475778027
0.0147,1740.6454466387931
0.02315,723.3314446271884
0.02093,875.4545018397463
0.02452,649.2926633306669
0.03049,433.4383617338183
0.02732,530.7982324596796
0.02434,658.317987801941
0.03004,445.4509633908038
0.020239999999999998,933.2519872858292
0.01238,2462.0181408180256
0.02565,596.8587694740312
0.005690000000000001,13965.732869546167
0.028100000000000003,503.83184131636625
0.028739999999999998,483.2923394109059
0.02311,725.6915866452691
0.023030000000000002,730.4486300737051
0.029570000000000003,458.5715996037087
0.027350000000000003,529.7190883797799
0.0257,594.6951622077854
0.023100000000000002,726.283528778696
0.03463,343.41667601981754
0.02143,837.0304453946267
0.02273,748.735074208626
0.01416,1875.746410340577
0.01883,1071.9360077487142
0.027899999999999998,510.5355932011576
0.023530000000000002,701.5036663634223
0.0072699999999999996,7781.321800638486
0.024239999999999998,663.4182974264984
0.01339,2099.0528939251144
0.014220000000000002,1859.9326678368652
0.013550000000000001,2049.3189408440226
0.00811,6072.455424949862
0.02407,672.2337848606069
0.02606,579.4777073667748
0.01986,967.7058167773257
0.02275,747.4935196527113
0.03208,394.8595715084926
0.02284,741.946676494629
0.02254,760.6946080402669
0.015050000000000001,1661.086973004572
0.027510000000000003,524.0219973537324
0.01782,1192.49779421381
0.020350000000000004,923.6398902971038
0.01746,1240.7213671942204
0.022350000000000002,772.959583387873
0.02076,889.1579002148164
0.01506,1658.8986039295994
0.025480000000000003,604.309194394207
0.02876,482.6719929970806
0.01814,1152.0715505609792
0.023850000000000003,683.9206046243128
0.00725,7830.822482406639
0.01682,1334.4256255789542
0.01754,1229.7419005617
0.01585,1499.3879910910566
0.01702,1303.9742158449574
0.028460000000000003,492.1117700202641
0.016989999999999998,1308.4715600209806
0.0222,782.8652605648691
0.00855,5399.9860487351025
0.01821,1143.5168868557284
0.00687,8872.74442273672
0.021920000000000002,801.9022420610285
0.02442,654.2823373256667
0.023780000000000003,687.7067725563838
0.02939,463.7596643131447
0.028489999999999998,491.1546617623942
0.02161,823.8479726481773
0.01659,1370.855744988409
0.022940000000000002,735.859619505185
0.02688,547.0351054945304
0.020530000000000003,908.2453575474401
0.02194,800.5182563821551
0.03037,436.5909801435035
0.02721,534.7850874211545
0.02417,667.0258860616349
0.02253,761.3324260808938
0.01719,1278.944299833793
0.019010000000000003,1052.4758082840049
0.03646,312.7494278597454
0.01957,995.374339862975
0.01993,961.2093346874393
0.03073,427.2405390620484
0.01861,1096.5040920993506
0.025050000000000003,623.8267981543006
0.01835,1126.705908521301
0.02524,615.0812884504215
0.02996,447.6418593012681
0.02526,614.1720262733635
0.013470000000000001,2073.95118841753
0.0194,1012.1804069710446
0.0267,553.9056609521398
0.02027,930.6148621615829
0.03272,380.84955769747364
0.02829,497.5917263389521
0.024800000000000003,635.6379164680609
0.02768,518.0746339122203
0.02582,589.5529561562114
0.02456,647.3136631036165
0.02047,913.331461186636
0.01847,1112.605282409822
0.00634,10729.063758986487
0.00872,5170.870853963573
0.02225,779.5411362186496
0.020730000000000002,891.6113849638898
0.02569,595.1268876652737
0.02176,813.1118768459205
0.019629999999999998,989.5479751922147
0.01931,1021.260194151193
0.01643,1397.1338685636072
0.02622,572.9116894034324
0.01761,1220.2602554634802
0.020309999999999998,927.1169962070514
0.022600000000000002,756.8854120140898
0.02203,794.3368816666903
0.02032,926.2457800789016
0.021840000000000002,807.4762568896065
0.018000000000000002,1169.4873247212786
0.02902,474.7211424696929
0.01085,3235.7197140556427
0.02106,865.1995731278311
0.008039999999999999,6191.4345111160965
0.03132,412.58863196727145
0.02528,613.2648934826803
0.02014,942.1283606725526
0.02103,867.5491565391035
0.02168,818.8100353152757
0.02331,714.011413050454
0.02306,728.6589646414122
0.026090000000000002,578.2375165632798
0.006889999999999999,8812.667270330996
0.02612,577.0015299980397
0.02527,613.7181947677658
0.015960000000000002,1479.105108577809
0.00774,6744.93640416996
0.03369,361.0710823776629
0.013630000000000001,2025.144281668188
0.01669,1354.8259377626082
0.025670000000000002,595.9918309614949
0.02172,815.9530798137725
0.02011,944.8173422731064
0.02743,526.8583259495301
0.0225,763.2509715732318
0.02222,781.5329216923263
0.01844,1116.104179486262
0.02018,938.5618450049385
0.02869,484.8487514862573
0.0216,824.5716837166026
0.0076,7030.046959306271
0.02872,483.913951103756
0.02574,592.9732168868031
0.00757,7093.583031687107
0.021,869.9088567252168
0.024399999999999998,655.287566859035
0.02615,575.7697281647444
0.019809999999999998,972.3888006827234
0.02597,583.2237007653632
0.02723,534.0566782429693
0.0234,708.8522239973436
0.0198,973.329700048991
0.019940000000000003,960.286900051033
0.02281,743.7883586016263
0.0227,750.6035408027861
0.024059999999999998,672.7581174255616
0.02291,737.6774051727076
0.02409,671.1870608133402
0.00905,4767.3095974882735
0.01785,1188.6132793905354
0.023960000000000002,678.0372908159305
0.02711,538.450887530148
0.02968,455.4463147451564
0.02484,633.7244279066578
0.0184,1120.796504790576
0.02885,479.89601265120683
0.02817,501.5184721389843
0.0192,1032.5338354396858
0.03344,366.0098609612462
0.02533,611.0063326595318
0.01361,2031.1456818555987
0.023280000000000002,715.7443740969222
0.03086,423.94192474347614
0.02783,512.9153951577755
0.02679,550.4533799377117
0.023600000000000003,697.5966220095112
0.02199,797.074794037872
0.026949999999999998,544.3996714965167
0.02842,493.3925260052152
0.02816,501.8479246392335
0.0254,607.8664333549998
0.02958,458.28607803716716
0.02545,605.639281571695
0.0217,817.3795809471798
0.02518,617.8219194586761
0.020050000000000002,950.231872644294
0.02223,780.8680984759112
0.02341,708.2826285263012
0.030610000000000002,430.3217346444035
0.0228,744.4038623952301
0.019899999999999998,963.9850665021432
0.0070999999999999995,8218.206519687095
0.02486,632.771105484885
0.03364,362.0503359316878
0.02156,827.4766190945045
0.02079,886.7150846344796
0.02625,571.6936974603677
0.01882,1073.0337827468747
0.00741,7448.038221778687
0.02102,868.3345954388495
0.030690000000000002,428.2637015433445
0.02259,757.51817706182
0.01886,1068.6533163852348
0.02677,551.2175983406291
0.02041,918.4627892898812
0.022760000000000002,746.8739649265428
0.02655,559.7362973440177
0.02586,587.8545423068041
0.01897,1056.7517520705658
0.02101,869.1211622572564
0.020280000000000003,929.7384393453166
0.03429,349.64082078235674
0.02321,719.8139644211802
0.027469999999999998,525.437125288664
0.02643,564.4712260554869
0.02368,693.1734909390117
0.02952,460.0034523462859
0.0070599999999999994,8326.53598962897
0.02436,657.3053837016431
0.03228,390.39466684610744
0.022920000000000003,737.0706869001003
0.027039999999999998,541.040726258735
0.02258,758.1517804343906
0.025840000000000002,588.7027779983141
0.02823,499.5489791792498
0.02652,560.9141076065556
0.02061,901.533295705481
0.02927,467.27033721790093
0.02708,539.558405123054
0.02478,636.5980986553541
0.02696,544.0248190980824
0.00787,6495.987004231155
0.026850000000000002,548.1707800769613
0.02788,511.2137459766274
0.0289,478.3647335356428
0.02327,716.3235091247765
0.01961,991.4840889245262
0.02621,573.3186013730158
0.02308,727.4697105636501
0.03625,316.0430543559529
0.02045,915.0368526701498
0.019440000000000002,1008.1858664637255
0.030940000000000002,421.9320598311707
0.03064,429.54813522850964
0.01909,1044.005575407774
0.02725,533.3298418591755
0.02868,485.1609886043077
0.0171,1292.0999388661155
0.02502,625.2256837186313
0.0308,425.4593188885992
0.02646,563.2815545068632
0.02296,734.651701695797
0.02382,685.5391930146521
0.02373,690.4315644766705
0.02492,629.9247378516252
0.02786,511.8933292300026
0.0253,612.3598831851551
0.02237,771.6538336945581
0.026000000000000002,581.9707797224786
0.023690000000000003,692.6237252572841
0.020649999999999998,898.2066566473421
0.019190000000000002,1033.5684641816542
0.016370000000000003,1407.1937211128104
0.02139,840.0052546386704
0.0307,428.0075464226256
0.03195,397.8054178096996
0.02345,706.0114830893149
0.02628,570.4798073206239
0.02017,939.4514685591023
0.02608,578.6504453812207
0.022090000000000002,790.2578490841935
0.02357,699.2668367453068
0.00775,6725.263038317912
0.01879,1076.3377958796586
0.02147,834.0722817806976
0.02109,862.8600470773667
0.025079999999999998,622.4328681904573
0.024210000000000002,664.9606109445886
0.027559999999999998,522.261573288564
0.023420000000000003,707.7137579398982
0.028870000000000003,479.2825686957903
0.02706,540.2987592313455
0.02588,587.008243268623
0.023739999999999997,689.885233364532
0.02465,642.8957141028513
0.01896,1057.8250312705536
0.019690000000000003,983.7753785640084
0.028710000000000003,484.2252331933605
0.02441,654.7846465870826
0.026690000000000002,554.2913669175472
0.03081,425.20582153482866
0.01871,1085.2275767690471
0.02358,698.7093951495476
0.03635,314.4678199205094
0.02081,885.0924368664147
0.023010000000000003,731.6456124917669
0.024460000000000003,652.2791982278557
0.01934,1018.2193324141325
0.02178,811.6971456079
0.0249,630.8712677966319
0.01745,1242.104685871775
0.02845,492.4314639850099
0.00799,6278.659796089596
0.02314,723.9203388057066
0.03116,416.48226502618354
0.02664,556.2263030203682
0.02663,556.614575969865
0.02529,612.8121234168109
0.02283,742.5597670557258
0.02438,656.2952460249084
0.02648,562.4906469874478
0.02355,700.3838365481286
0.02561,598.5986567255964
0.03159,406.14788363792434
0.025140000000000003,619.659779548852
0.0238,686.6216272550389
0.01846,1113.7696523103648
0.02299,732.845705505739
0.01802,1166.9739733478198
0.024489999999999998,650.7832151458473
0.03448,346.1407419384572
0.028440000000000003,492.75148766423797
0.027379999999999998,528.6434208903196
0.027850000000000003,512.2336585183372
0.03264,382.55727700355186
0.03171,403.3364330547741
0.022850000000000002,741.3343873877378
0.02558,599.9088564576202
0.02316,722.7433090592826
0.03045,434.48520754722574
0.02645,563.6776690726113
0.0246,645.344207383854
0.02596,583.6422919625626
0.02698,543.2763524621557
0.02402,674.8619434785215
0.023559999999999998,699.8249834821194
0.00734,7611.844868493996
0.02227,778.2177419328574
0.03573,324.4401865315846
0.023039999999999998,729.8513018588718
0.024739999999999998,638.5253736763777
0.02309,726.8762364381317
0.03144,409.7061974054389
0.0261,577.8250548948525
0.02447,651.7799320642798
0.02637,566.8625591096807
0.02593,584.9009284635844
0.03046,434.2231200470958
0.02265,753.7341096457594
0.03372,360.48554851191534
0.024980000000000002,627.0986152794449
0.02204,793.6547304288877
0.027260000000000003,532.967011873652
0.02479,636.1177206287822
0.02261,756.2534838858668
0.02325,717.4840089962856
0.020579999999999998,904.0410910070209
0.03782,292.67993349946596
0.033350000000000005,367.81413772232537
0.03008,444.361892108863
0.028010000000000004,506.83113922949804
0.028480000000000002,491.4733694522874
0.02775,515.6567912664473
0.0335,364.81480798089615
0.02716,536.613022106456
0.02233,774.2688361688223
0.021670000000000002,819.5267495261047
0.029410000000000002,463.17862300439
0.01799,1170.7472100866594
0.02619,574.133801862358
0.0213,846.760101887793
0.023649999999999997,694.8269433837271
0.03032,437.91532930865503
0.02501,625.6930844197212
0.024100000000000003,670.6646665617789
0.02525,614.626390762652
0.02121,853.6013516538908
0.02709,539.1888313532585
0.02991,449.0198696817797
0.024890000000000002,631.3453787055618
0.02832,496.6176593051348
0.02962,457.14680883441804
0.023620000000000002,696.4866547413721
0.027960000000000002,508.5096763257672
0.024579999999999998,646.3277461130006
0.01791,1180.9039886088642
0.03632,314.9390775938812
0.024329999999999997,658.8252175517258
0.02573,593.402961300708
0.024870000000000003,632.2952965258464
0.020100000000000003,945.7163689495319
0.038079999999999996,289.0762239340508
0.02475,638.0426885192162
0.030350000000000002,437.1199556128946
0.02878,482.052909848359
0.03108,418.45100862083564
0.025570000000000002,600.3466004157344
0.0312,415.50340291783544
0.0251,621.5063228679275
0.02239,770.3515743540061
0.014960000000000001,1680.9888860982433
0.02564,597.2929888086423
0.021410000000000002,838.5157613431279
0.01865,1091.971352490731
0.02836,495.3236026254835
0.02485,633.2474823848729
0.0229,738.2849150035458
0.02085,881.8611994100153
0.028260000000000004,498.5688287003547
0.022420000000000002,768.4047018531709
0.02627,570.8839827790711
0.02802,506.4964861572336
0.02954,459.42986073583387
0.02888,478.97631332046024
0.02722,534.4206860250409
0.027940000000000003,509.18356247283026
0.02895,476.8411947097184
0.02379,687.1638604397019
0.033740000000000006,360.09603012724494
0.03127,413.7991617109374
0.021140000000000003,858.9830280371675
0.02766,518.7687510407854
0.02445,652.7790703202774
0.02271,749.9798986702418
0.0272,535.149883229339
0.02457,646.8204068491091
0.03059,430.8386969848509
0.02953,459.7165145729566
0.026180000000000002,574.5420916890962
0.0252,616.9062281452815
0.02556,600.7848510085607
0.02659,558.1719755986052
0.0304,435.7994203275124
0.02658,558.5624049740131
0.0275,524.3752120259104
0.023190000000000002,720.9834409666076
0.029320000000000002,465.80244782346693
0.02216,785.5407543353101
0.025920000000000002,585.3214305963547
0.03547,328.7725260249488
0.02354,700.9433970783253
0.02429,660.8603438224551
0.027280000000000002,532.2425258643685
0.03551,328.10004789450727
0.02493,629.4523167734983
0.0299,449.2962799622098
0.02707,539.928380958654
0.01839,1121.9744599446735
0.02256,759.42150834423
0.02398,676.9762153690544
0.02838,494.678579740544
0.023670000000000004,693.7239482844682
0.02155,828.2053851916316
0.025410000000000002,607.4199650918358
0.027760000000000003,515.3128468608227
0.033850000000000005,357.96558231717484
0.03245000000000001,386.66220571556585
0.03201,396.4414743818305
0.02461,644.853327415079
0.023170000000000003,722.1559315686447
0.02562,598.1629316906178
0.02272,749.3570769537662
0.03147,408.9905879577398
0.026510000000000002,561.3075848110363
0.03025,439.7801607141702
0.02418,666.5086150954214
0.02207,791.6138414267847
0.0293,466.388723795937
0.023510000000000003,702.6263360946452
0.02981,451.796174958771
0.03332,368.4187048394505
0.02287,740.1122081046425
0.02714,537.346971992362
0.027030000000000002,541.412316055617
0.032979999999999995,375.3822762880619
0.02491,630.3977211114654
0.023870000000000002,682.8449076363598
0.0346,343.958758078778
0.029160000000000002,470.52565949246247
0.028620000000000003,487.0411309270305
0.029670000000000002,455.72903240591666
0.0207,894.07560237029
0.02245,766.4656112581079
0.02538,608.7609321790977
0.0258,590.4050829580357
0.032850000000000004,378.1002202872429
0.0292,469.33775231835847
0.03038,436.32687335364085
0.02624,572.0992381541852
0.023129999999999998,724.5099929780516
0.02051,909.9357345995031
0.03454,345.04700941237456
0.02931,466.0954392519468
0.02834,495.96996123070625
0.0316,405.91240898180587
0.03164,404.9726751989717
0.028730000000000002,483.60298656362403
0.03021,440.85144620568053
0.033960000000000004,355.8550904097312
0.02942,462.8885355718306
0.030780000000000002,425.96703406430083
0.028079999999999997,504.4959135998213
0.02404,673.8087290782963
0.02466,642.4077825634033
0.030420000000000003,435.2729787679127
0.02937,464.3418633508452
0.02949,460.8659735398614
0.02598,582.8055854588503
0.02665,555.8384596067567
0.02843,493.07184153021257
0.026260000000000002,571.2886125985705
0.024440000000000003,653.2795511693906
0.03196,397.57757686212705
0.02631,569.2700000209213
0.028030000000000003,506.16218410821875
0.02552,602.5429368328463
0.02547,604.7520418105012
0.02827,498.2427898186448
0.0363,315.2538733474986
0.02795,508.8464423919893
0.02668,554.6774991597508
0.02965,456.2953042872003
0.02689,546.6573765050333
0.03284,378.3105869879382
0.02972,454.31822317245764
0.03079,425.71305625545546
0.023989999999999997,676.4466641828465
0.024480000000000002,651.2812713793176
0.02857,488.6167647253357
0.0296,457.7158807659853
0.02361,697.0412882401693
0.02634,568.064256825139
0.024149999999999998,668.0623388618883
0.02607,579.0638420446919
0.02389,681.7718895853031
0.03151,408.0395156439941
0.030090000000000002,444.0902846872798
0.03215,393.2876703470729
0.03129,413.3142739216461
0.027370000000000002,529.0015913980237
0.027010000000000003,542.1567113206027
0.02517,618.2805734897116
0.02542,606.9740166872866
0.03497,337.3667605807238
0.029500000000000002,460.5781814099379
0.02579,590.8318790632513
0.03014,442.7361924903728
0.0337,360.87573663936143
0.03363,362.2466928875728
0.03222,391.72568466771463
0.03053,432.39551482376675
0.03648,312.438596478185
0.032600000000000004,383.4157023815209
0.02971,454.5998298862827
0.029079999999999998,472.9158365861717
0.02312,725.1004084457676
0.02519,617.3638046248155
0.02611,577.4130596236233
0.02531,611.9081718642223
0.02266,753.1063432935256
0.02863,486.726971674631
0.02202,795.0199619117154
0.02727,532.6045733808936
0.02559,599.471618296893
0.02544,606.0836757438025
0.02432,659.3330668388423
0.02539,608.3134219859465
0.02551,602.9837330697976
0.02813,502.8383303910982
0.02854,489.56603238811493
0.02955,459.1434905867062
0.027989999999999998,507.5014972532411
0.02246,765.8209698095444
0.03111,417.7110013835585
0.030010000000000002,446.2705504810226
0.028960000000000003,476.5374110377756
0.02797,508.1732637900923
0.02977,452.91433439005414
0.02749,524.7288044375753
0.02656,559.3445653576673
0.023719999999999998,690.9785677026155
0.02877,482.3622938604165
0.02734,530.0784160436563
0.02924,468.15459877771696
0.02349,703.751855504368
0.026920000000000003,545.5266740049102
0.02699,542.902731040155
0.0268,550.0719061943303
0.032880000000000006,377.4702340280469
0.027670000000000004,518.4215081525957
0.032350000000000004,388.8508695543898
0.03234,389.07081785633994
0.0325,385.5752020015349
0.02922,468.74558303932025
0.0339,357.00380939474564
0.033100000000000004,372.90084628575056
0.027710000000000002,517.0362177205023
0.02946,461.7310648093073
0.02654,560.1284645060343
0.029,475.3253428360619
0.025320000000000002,611.4569886227526
0.02196,799.1380495981381
0.0294,463.4689990941417
0.02599,582.3879453398989
0.034159999999999996,352.06813031259185
0.02647,562.885880160341
0.03121,415.2592582295144
0.02657,558.9532681349415
0.027920000000000004,509.8588662682565
